"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Consent","Dem_age","Dem_gender","Dem_edu","Dem_edu_mom","Dem_employment","Country","Dem_Expat","Dem_state","Dem_maritalstatus","Dem_dependents","Dem_riskgroup","Dem_islolation","Dem_isolation_adults","Dem_isolation_kids","AD_gain","AD_loss","AD_check","Scale_PSS10_UCLA_1","Scale_PSS10_UCLA_2","Scale_PSS10_UCLA_3","Scale_PSS10_UCLA_4","Scale_PSS10_UCLA_5","Scale_PSS10_UCLA_6","Scale_PSS10_UCLA_7","Scale_PSS10_UCLA_8","Scale_PSS10_UCLA_9","Scale_PSS10_UCLA_10","Scale_PSS10_UCLA_11","Scale_PSS10_UCLA_12","Scale_PSS10_UCLA_13","OECD_people_1","OECD_people_2","OECD_insititutions_1","OECD_insititutions_2","OECD_insititutions_3","OECD_insititutions_4","OECD_insititutions_5","OECD_insititutions_6","Corona_concerns_1","Corona_concerns_2","Corona_concerns_3","Corona_concerns_4","Corona_concerns_5","Trust_countrymeasure","Compliance_1","Compliance_2","Compliance_3","Compliance_4","Compliance_5","Compliance_6","BFF_15_1","BFF_15_2","BFF_15_3","BFF_15_4","BFF_15_5","BFF_15_6","BFF_15_7","BFF_15_8","BFF_15_9","BFF_15_10","BFF_15_11","BFF_15_12","BFF_15_13","BFF_15_14","BFF_15_15","Expl_Distress_1","Expl_Distress_2","Expl_Distress_3","Expl_Distress_4","Expl_Distress_5","Expl_Distress_6","Expl_Distress_7","Expl_Distress_8","Expl_Distress_9","Expl_Distress_10","Expl_Distress_11","Expl_Distress_12","Expl_Distress_13","Expl_Distress_14","Expl_Distress_15","Expl_Distress_16","Expl_Distress_17","Expl_Distress_18","Expl_Distress_19","Expl_Distress_20","Expl_Distress_21","Expl_Distress_22","Expl_Distress_23","Expl_Distress_24","Expl_Distress_txt","SPS_1","SPS_2","SPS_3","SPS_4","SPS_5","SPS_6","SPS_7","SPS_8","SPS_9","SPS_10","Expl_Coping_1","Expl_Coping_2","Expl_Coping_3","Expl_Coping_4","Expl_Coping_5","Expl_Coping_6","Expl_Coping_7","Expl_Coping_8","Expl_Coping_9","Expl_Coping_10","Expl_Coping_11","Expl_Coping_12","Expl_Coping_13","Expl_Coping_14","Expl_Coping_15","Expl_Coping_16","Expl_coping_txt","Expl_media_1","Expl_media_2","Expl_media_3","Expl_media_4","Expl_media_5","Expl_media_6","Final_open","TstressW","TpeopleW","TinstW","TconcernW","TcomplW","TneurosisW","TextroverW","TopenW","TagreeW","TconcW","TdistressW","TspsW","TcopingW","TmediaW","dem_ageG","isoladult","isolkids"
"2020-03-30 15:41:21","2020-03-30 16:19:26","IP Address","100","2285","True","2020-03-30 16:19:27","R_2SfbkbGGzYbaN2t","anonymous","SME","Yes",35,"Hombres","Licenciatura","Secundaria","Empleo de tiempo completo","Mexico","no","Colima","Soltera(o)","0","Yes","En aislamiento",4,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",1,2,3,1,1,2,2,1,3,1,3,2,1,9,10,9,8,9,10,10,10,5,6,5,5,5,5,5,6,5,3,3,2,4,2,1,2,2,1,4,6,4,6,4,6,5,5,6,2,4,4,1,5,4,1,4,1,6,4,6,6,6,1,3,2,4,3,4,4,4,4,1,"",6,6,6,6,6,5,6,6,5,6,6,6,6,2,5,5,3,4,5,4,5,6,5,5,2,6,"",3,3,4,6,4,5,"",17,19,56,26,11,7,5,14,16,16,84,58,75,20,"31 - 40","Sí","No"
"2020-03-30 15:43:31","2020-03-30 16:20:04","IP Address","100","2192","True","2020-03-30 16:20:05","R_1fdvUqP1wq0935L","anonymous","SME","Yes",55,"Hombres","Licenciatura trunca","Primaria","Retirado-Jubilado","Mexico","no","CDMX","Casada(o)/en unión libre","1","Yes","La vida sigue con cambios menores",2,1,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",3,3,5,1,1,2,2,2,3,4,1,1,1,9,8,0,0,0,0,10,0,5,6,6,6,6,0,6,6,6,1,5,1,6,5,3,6,6,2,4,6,6,6,4,6,6,5,6,0,0,0,0,6,1,0,1,6,6,6,6,6,6,0,1,5,1,1,4,6,1,5,2,"",6,6,6,6,6,6,6,6,6,6,2,2,5,6,5,6,5,2,6,6,6,5,6,6,5,6,"",6,6,6,1,6,2,"Tengo miedo del futuro en ambito económico en mi país",26,17,10,29,12,14,14,16,16,17,70,60,79,25,"51 - 60","Sí","Sí"
"2020-03-30 16:12:22","2020-03-30 16:30:58","IP Address","100","1115","True","2020-03-30 16:30:59","R_pt1NLcchdLSGrcJ","anonymous","SME","Yes",38,"Hombres","Licenciatura","Licenciatura","Empleo de tiempo parcial","Mexico","no","Colima","Casada(o)/en unión libre","2","Yes","En aislamiento",1,2,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",1,1,2,1,2,4,1,2,1,2,1,1,5,5,5,0,1,0,0,5,0,6,6,6,6,6,1,6,6,6,6,3,6,6,4,2,4,4,3,4,6,4,6,4,5,4,6,5,4,4,6,4,6,1,0,6,4,6,6,6,6,6,6,4,6,4,4,4,4,4,6,1,"",1,1,1,1,1,1,1,1,3,1,4,1,6,1,6,6,1,1,6,1,6,4,4,4,1,1,"",4,4,1,6,4,1,"",17,10,6,30,12,12,11,14,15,15,108,12,53,19,"31 - 40","Sí","Sí"
"2020-03-30 16:21:31","2020-03-30 16:35:17","IP Address","100","825","True","2020-03-30 16:35:18","R_C1QGVNca3OUZTep","anonymous","SME","Yes",25,"Hombres","Posgrado","- Some College or equivalent","Estudiante","Mexico","no","Baja California","Casada(o)/en unión libre","0","Not sure","La vida sigue con cambios menores",2,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",3,3,4,4,3,5,2,3,2,2,5,4,3,5,8,5,3,4,5,8,3,4,6,6,4,5,4,5,6,5,1,1,3,3,5,2,6,5,5,4,6,4,6,6,6,5,5,6,2,6,0,5,6,6,2,1,0,6,6,6,6,6,2,2,4,6,6,2,4,4,6,5,"",6,6,4,6,6,6,6,6,6,6,3,4,6,3,2,6,6,6,6,5,5,4,5,6,1,6,"",6,6,5,5,6,4,"",31,13,28,25,11,10,16,14,18,16,99,58,74,28,"21 - 30","Sí","No"
"2020-03-30 16:04:10","2020-03-30 16:35:22","IP Address","100","1871","True","2020-03-30 16:35:23","R_2Y9Cvn6LA73sZCU","anonymous","SME","Yes",25,"Mujeres","Licenciatura","Licenciatura","Empleo de tiempo completo","Mexico","no","CDMX","Soltera(o)","0","No","La vida sigue con cambios menores",2,0,"","· If Program C is adopted 400 people will die.","No",3,3,3,3,3,1,3,2,2,3,3,1,4,8,8,5,5,5,5,6,5,4,4,4,4,4,5,5,5,4,5,3,2,2,3,2,3,2,2,5,5,5,2,3,2,4,2,5,5,3,3,3,3,2,1,4,2,4,3,3,4,5,2,2,2,2,2,4,2,3,3,1,"",5,4,3,4,5,5,5,5,4,6,4,4,4,3,4,5,5,5,5,4,4,4,4,5,1,4,"",4,3,4,3,4,4,"Hasta hoy, no siento que está situación afecte negativamente del todo mi vida diaria",26,16,31,20,9,7,7,15,7,11,68,46,65,18,"21 - 30","Sí","No"
"2020-03-30 16:23:17","2020-03-30 16:40:17","IP Address","100","1020","True","2020-03-30 16:40:18","R_1IgfsvAT49ge9Yv","anonymous","SME","Yes",26,"Hombres","Licenciatura","- Some College or equivalent","Empleo de tiempo completo","Mexico","no","Veracruz","Soltera(o)","0","No","La vida sigue con cambios menores",3,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",3,2,2,2,1,1,2,3,1,1,1,1,2,4,9,3,1,3,4,6,2,5,5,5,5,4,1,6,5,5,5,3,2,5,4,4,5,5,5,5,5,5,3,5,5,5,5,6,1,5,0,6,2,3,2,1,0,6,5,3,1,3,4,2,4,2,2,2,2,2,5,0,"",6,5,6,5,5,5,6,6,5,5,2,5,6,3,1,5,1,1,4,5,4,5,5,5,5,5,"",5,5,3,2,5,2,"",18,13,19,24,10,13,15,15,13,16,63,54,62,20,"21 - 30","Sí","No"
"2020-03-30 16:17:50","2020-03-30 16:50:34","IP Address","100","1963","True","2020-03-30 16:50:35","R_25FRXplUL12QhSq","anonymous","SME","Yes",45,"Hombres","Posgrado","Posgrado","Empleo de tiempo parcial","Mexico","no","Veracruz","Soltera(o)","2","No","En aislamiento",1,1,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",3,3,4,2,2,3,2,3,2,4,2,2,3,8,10,9,8,8,8,9,10,6,6,5,6,5,9,6,6,6,4,4,5,4,5,3,4,3,1,6,6,6,6,4,4,5,6,5,4,2,4,5,5,6,0,5,5,5,5,5,6,6,3,6,3,6,4,5,6,1,6,5,"",5,6,5,4,3,5,5,5,5,5,4,1,6,6,6,6,2,2,6,5,6,5,6,5,2,6,"",4,5,5,5,4,3,"La economía de la sociedad ",28,18,52,28,12,12,8,18,14,16,108,48,74,23,"41 - 50","Sí","Sí"
"2020-03-30 16:31:08","2020-03-30 16:57:54","IP Address","100","1606","True","2020-03-30 16:57:56","R_1ovEW9CEZKUZKiA","anonymous","SME","Yes",37,"Hombres","Licenciatura trunca","Bachillerato ","Auto empleo","Mexico","no","Colima","Casada(o)/en unión libre","0","No","La vida sigue con cambios menores",0,0,"","· If Program C is adopted 400 people will die.","No",3,3,4,1,2,3,2,2,3,3,3,3,3,9,9,0,8,0,8,9,0,5,5,5,5,5,0,6,4,4,3,4,1,5,4,1,6,6,5,5,6,5,5,6,6,6,6,5,6,5,0,6,5,5,0,0,0,6,4,5,4,5,4,4,3,4,5,5,2,1,6,0,"",5,6,5,5,5,6,6,6,5,5,4,5,5,4,5,6,5,6,6,5,5,4,6,5,1,4,"",2,2,2,2,3,2,"La reducción de pago a empleados, o paro total y no tener ingreso. Ocasionará alza de robo, etc",26,18,25,25,8,10,17,16,17,17,85,54,76,11,"31 - 40","No","No"
"2020-03-30 16:38:46","2020-03-30 17:01:22","IP Address","100","1355","True","2020-03-30 17:01:23","R_2R2f1MI0PxOOCTc","anonymous","SME","Yes",34,"Mujeres","Posgrado","Licenciatura","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","1","Yes","En aislamiento",1,0,"· If Program A is adopted, 200 people will be saved.","","No",3,2,3,2,3,2,2,3,4,2,3,2,2,8,8,6,4,6,8,8,7,5,5,5,5,5,5,5,4,5,3,4,2,4,3,3,5,5,5,5,5,5,4,5,5,5,4,4,4,3,2,4,2,4,2,4,1,5,4,5,4,5,2,4,2,4,4,4,1,2,5,4,"",6,6,5,5,5,6,5,6,5,5,5,5,4,5,2,4,2,2,5,4,4,5,5,3,3,5,"",6,6,5,3,6,3,"",26,16,39,25,9,10,15,15,14,13,81,54,63,26,"31 - 40","Sí","No"
"2020-03-30 16:42:46","2020-03-30 17:02:20","IP Address","100","1174","True","2020-03-30 17:02:21","R_1KjMMO4HwPiZHTY","anonymous","SME","Yes",34,"","Licenciatura","Bachillerato ","Auto empleo","Mexico","no","Veracruz","Casada(o)/en unión libre","0","No","En aislamiento",1,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",3,5,5,2,2,3,1,4,3,4,5,3,4,9,7,5,4,5,6,8,7,6,6,6,6,6,4,6,5,5,3,5,2,6,6,3,5,3,2,6,6,5,5,3,5,5,3,5,5,5,0,6,5,5,1,4,1,6,6,6,6,6,4,5,5,6,6,2,5,3,6,4,"",6,5,6,5,6,6,6,5,5,6,6,5,6,1,6,6,5,5,6,6,6,6,6,6,5,6,"",4,4,4,5,6,5,"",32,16,35,30,10,15,10,17,13,13,108,56,87,23,"31 - 40","Sí","No"
"2020-03-30 14:40:53","2020-03-30 17:03:49","IP Address","100","8575","True","2020-03-30 17:03:49","R_1FEw7VdLgNkNSaS","anonymous","SME","Yes",42,"Hombres","Licenciatura","- Some College or equivalent","Sin empleo","Mexico","yes","Veracruz","Casada(o)/en unión libre","2","Yes","En aislamiento",3,1,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",3,2,2,2,2,2,2,3,2,1,2,2,1,5,7,2,6,6,8,8,2,5,6,5,5,5,5,5,5,5,2,5,2,4,2,2,3,4,2,5,5,5,6,5,5,6,6,6,4,2,5,4,2,2,2,2,2,5,2,5,5,5,2,2,2,2,2,2,2,2,2,2,"",5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,5,5,5,5,"",5,5,2,5,2,2,"Pues solo que cuando hay esta contingencias la canasta básica no debería subir de precio si no todo lo contrario ... es más barato alimentar un auto que a una persona ",21,12,32,26,10,8,9,15,16,18,67,50,73,19,"41 - 50","Sí","Sí"
"2020-03-30 16:43:32","2020-03-30 17:04:57","IP Address","100","1284","True","2020-03-30 17:04:58","R_3M42jAiAZJhvneG","anonymous","SME","Yes",30,"Hombres","Licenciatura","Secundaria","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","1","No","En aislamiento",1,1,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",3,2,4,4,4,4,3,5,4,4,3,2,2,4,3,2,2,3,6,7,2,4,4,4,2,5,4,4,4,4,2,4,2,6,4,5,4,2,2,3,2,5,2,3,2,2,5,4,6,5,6,4,6,2,3,4,4,6,4,5,5,4,6,6,2,5,5,4,5,5,6,1,"",5,3,3,4,5,4,5,5,4,4,4,5,5,5,4,3,3,2,5,3,4,4,4,4,5,5,"",4,4,4,4,5,4,"",37,7,22,19,8,15,8,10,7,11,109,42,65,21,"21 - 30","Sí","Sí"
"2020-03-30 16:36:05","2020-03-30 17:05:00","IP Address","100","1734","True","2020-03-30 17:05:01","R_87KfxSP9ZAGopsB","anonymous","SME","Yes",26,"Mujeres","Licenciatura","Licenciatura","Empleo de tiempo completo","Mexico","no","Colima","Casada(o)/en unión libre","0","Yes","En aislamiento",0,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",1,1,1,1,5,1,1,1,1,1,2,1,2,10,5,3,3,0,1,8,0,4,6,6,5,5,0,6,6,6,6,2,5,6,4,2,5,4,1,4,6,5,2,4,4,6,5,6,1,1,0,1,6,1,1,0,1,1,6,5,6,5,1,1,1,1,1,5,6,4,5,1,"",6,5,5,5,6,6,6,6,6,6,1,5,6,1,6,5,6,6,6,4,4,1,6,6,1,2,"",1,1,6,1,1,1,"",14,15,15,26,12,12,10,15,10,17,61,57,66,10,"21 - 30","No","No"
"2020-03-30 16:47:06","2020-03-30 17:06:43","IP Address","100","1177","True","2020-03-30 17:06:44","R_12yHekeRWfmNQxu","anonymous","SME","Yes",30,"Hombres","Licenciatura","Licenciatura","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","1","Yes","En aislamiento",1,1,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",2,2,3,2,2,3,1,4,2,2,2,1,2,8,9,5,3,5,4,7,5,5,6,5,5,5,0,5,5,5,6,5,2,4,4,2,5,5,3,4,4,5,5,6,5,5,5,5,2,2,5,4,5,2,2,2,1,5,5,5,5,5,1,1,2,1,2,2,5,5,4,2,"",6,6,6,6,6,6,6,6,6,6,4,4,5,4,6,5,5,5,5,4,3,4,6,6,5,4,"",5,5,4,4,4,4,"",23,17,29,26,10,10,13,13,16,15,75,60,75,22,"21 - 30","Sí","Sí"
"2020-03-30 16:58:13","2020-03-30 17:12:58","IP Address","100","884","True","2020-03-30 17:12:59","R_XG2IZYNoySw7Fy9","anonymous","SME","Yes",22,"Hombres","Licenciatura","Secundaria","Sin empleo","Mexico","no","Colima","Soltera(o)","0","Yes","La vida sigue con cambios menores",4,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",4,3,3,1,3,3,2,4,4,3,4,2,4,9,8,4,4,5,5,10,7,6,6,6,5,5,4,6,6,6,5,3,4,6,4,2,5,4,2,5,5,4,6,6,5,5,5,5,6,3,1,5,5,6,6,6,1,6,4,5,4,6,1,5,4,1,4,5,3,1,6,4,"",6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,5,2,2,6,5,3,6,6,6,6,6,"",5,5,5,5,5,3,"",30,17,35,28,12,12,11,14,17,15,98,60,80,25,"21 - 30","Sí","No"
"2020-03-30 17:06:24","2020-03-30 17:20:58","IP Address","100","873","True","2020-03-30 17:20:59","R_3elaIGfgDvRXD5K","anonymous","SME","Yes",44,"Hombres","Posgrado","Posgrado","Empleo de tiempo completo","Mexico","no","Veracruz","Otro/prefiere no decir","","Yes","En aislamiento",1,1,"","","",2,2,1,3,2,2,2,3,2,2,1,1,2,7,7,4,4,4,8,8,8,2,5,5,5,5,5,5,5,6,5,5,1,5,4,4,3,4,3,4,4,4,3,3,4,5,5,5,0,4,0,0,5,0,0,5,4,5,6,5,5,5,4,0,2,2,2,4,5,5,0,0,"",4,4,4,5,4,5,4,4,4,4,3,3,5,2,4,4,1,1,4,3,4,4,6,4,2,5,"",3,3,3,3,1,1,"",21,14,36,22,11,13,10,12,10,15,68,42,55,13,"41 - 50","Sí","Sí"
"2020-03-30 16:59:50","2020-03-30 17:29:39","IP Address","100","1789","True","2020-03-30 17:29:40","R_3n0YaR8BOflLWxn","anonymous","SME","Yes",24,"Hombres","Licenciatura","Posgrado","Estudiante","Mexico","no","Colima","Soltera(o)","0","Yes","En aislamiento",4,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","Not sure",2,1,3,1,1,1,1,3,3,1,2,1,3,6,7,4,4,4,4,5,6,4,6,5,5,5,3,5,5,6,6,4,3,4,5,2,3,2,1,3,5,4,6,5,5,5,6,4,1,3,0,5,2,1,2,1,0,4,2,3,3,4,1,1,2,1,1,1,4,2,2,1,"No saber las medidas que se llevaran a cabo en cuestión de la educación en el país. Que los profesores que nos dejan tareas a los estudiantes de licenciatura no expliquen de manera clara cómo procederán con su evaluación. Ligera preocupación por saber cómo están muriendo las personas con coronavirus, si están teniendo una muerte digna o no. Preocupación porque en nuestro país nunca se sabrá el número real de personas contagiadas porque no podrá aplicar pruebas a todas las personas que presenten síntomas, sólo a las que están muuy graves. Preocupación por yo poder ser el vehículo por el que se contagien otros.   ",6,4,5,5,6,5,6,6,5,5,5,5,5,5,5,4,1,3,6,4,5,5,6,6,6,5,"Prácticas espirituales como la meditación y oración no involucradas a alguna religión. Realizar tareas de la escuela. Leer libros de auto superación.",3,2,2,2,4,4,"Que las personas a mi alrededor se mantengan al tanto de la información sobre el coronavirus o sobre las personas que han sido diagnosticadas con tal o las cifras. 
Al no poder salir y por la saturación de tareas no darme tiempo de realizar ejercicio físico. ",17,13,27,25,11,11,6,12,16,15,47,53,76,13,"21 - 30","Sí","No"
"2020-03-30 17:09:23","2020-03-30 17:36:30","IP Address","100","1626","True","2020-03-30 17:36:31","R_22RBK8XXo9deXe6","anonymous","SME","Yes",20,"Hombres","Licenciatura trunca","Licenciatura","Estudiante","Mexico","no","Colima","Soltera(o)","0","Yes","En aislamiento",3,0,"","· If Program C is adopted 400 people will die.","Yes",3,3,4,3,3,4,3,3,3,3,3,3,3,6,6,7,3,6,8,9,8,5,5,4,5,5,5,6,5,4,4,3,1,6,3,3,5,4,3,5,6,5,3,5,5,6,4,4,0,0,0,4,3,1,1,3,0,5,4,5,4,5,0,6,4,4,4,2,5,1,6,1,"",5,4,4,5,5,5,5,5,5,5,5,2,3,2,1,5,3,4,5,3,2,4,2,3,2,6,"",5,5,3,4,5,1,"",32,12,41,24,9,12,12,16,13,14,68,48,52,22,"20 o menos","Sí","No"
"2020-03-30 16:54:23","2020-03-30 17:37:47","IP Address","100","2603","True","2020-03-30 17:37:47","R_tKHDjDjySUqkmLT","anonymous","SME","Yes",35,"Hombres","Licenciatura","Ninguna","Sin empleo","Mexico","no","Oaxaca","Soltera(o)","0","No","La vida sigue sin cambios",0,1,"· If Program A is adopted, 200 people will be saved.","","No",1,1,2,2,2,1,1,2,1,1,1,1,1,2,3,4,0,1,0,0,5,5,4,1,5,3,5,6,6,6,4,1,1,4,2,1,4,5,2,5,5,5,5,1,5,6,6,5,6,1,1,6,1,1,1,1,1,6,6,1,1,1,1,1,1,2,1,1,2,1,1,1,"",6,5,4,5,5,5,6,5,5,5,5,5,1,1,1,3,1,1,5,4,1,5,5,5,1,5,"",4,5,4,4,3,5,"Solo la economía, que es lo que impactará más a mi país.",14,5,10,18,12,7,11,15,11,17,46,51,49,20,"31 - 40","No","Sí"
"2020-03-30 17:13:54","2020-03-30 17:39:34","IP Address","100","1540","True","2020-03-30 17:39:35","R_3fjFgBV5cAWvVOj","anonymous","SME","Yes",58,"Hombres","Licenciatura","Ninguna","Sin empleo","Mexico","yes","Veracruz","Casada(o)/en unión libre","0","Yes","La vida sigue con cambios menores",2,0,"","· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.","No",3,4,4,3,3,2,3,3,4,3,4,3,3,7,7,4,2,5,3,8,1,6,6,6,6,5,0,2,5,5,5,1,5,6,4,2,2,3,1,4,5,4,4,3,4,5,6,5,2,2,2,2,6,3,0,2,2,6,6,6,6,6,0,3,2,4,4,5,5,4,6,2,"",5,5,4,5,4,4,4,5,2,4,2,4,4,2,2,4,5,2,5,2,4,1,5,5,1,3,"",2,2,2,2,2,2,"",32,14,23,29,10,12,6,13,11,16,86,42,51,10,"51 - 60","Sí","No"
"2020-03-30 17:23:54","2020-03-30 17:40:52","IP Address","100","1017","True","2020-03-30 17:40:53","R_2rIQbuODyRRhleK","anonymous","SME","Yes",34,"Hombres","Posgrado","Bachillerato ","Empleo de tiempo parcial","Mexico","no","Veracruz","Casada(o)/en unión libre","0","Yes","En aislamiento",1,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",3,3,3,2,2,3,2,4,1,3,3,3,3,9,9,4,6,5,7,9,7,6,6,6,6,5,0,6,5,4,5,4,2,4,2,1,6,6,5,6,5,5,5,6,6,5,5,5,2,2,1,2,6,4,2,2,2,6,6,4,4,2,2,2,4,3,2,2,2,2,6,2,"",6,6,6,6,5,6,6,6,6,6,5,5,6,2,5,6,3,4,6,5,5,5,3,6,6,4,"",3,4,3,5,3,3,"",26,18,38,29,9,7,17,16,17,15,72,59,76,18,"31 - 40","Sí","No"
"2020-03-30 17:26:04","2020-03-30 17:41:51","IP Address","100","946","True","2020-03-30 17:41:52","R_1jk7mjCvIJzYx6n","anonymous","SME","Yes",63,"Hombres","Posgrado","Licenciatura","Empleo de tiempo completo","Mexico","no","Veracruz","Casada(o)/en unión libre","0","Yes","La vida sigue con cambios menores",1,0,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",2,2,3,1,1,2,1,2,2,2,2,2,2,9,9,4,5,3,3,3,3,1,5,4,6,5,0,4,6,5,5,4,2,6,2,3,6,6,5,6,6,6,3,4,5,6,5,6,2,3,1,6,6,2,1,0,0,6,6,5,4,6,4,4,1,4,2,2,5,6,6,1,"S",6,6,6,6,6,6,6,6,6,6,2,4,6,5,6,4,1,1,4,6,5,1,6,4,2,2,"",6,6,6,6,6,6,"",18,18,21,21,11,11,17,18,12,17,83,60,59,30,"61 - 70","Sí","No"
"2020-03-30 16:55:35","2020-03-30 17:46:56","IP Address","100","3080","True","2020-03-30 17:46:57","R_dcZ5oPXegvenyM1","anonymous","SME","Yes",23,"Hombres","Licenciatura","Primaria","Sin empleo","Mexico","no","Colima","Soltera(o)","0","Yes","En aislamiento",1,0,"· If Program A is adopted, 200 people will be saved.","","No",3,2,2,2,2,2,2,3,2,2,3,3,3,6,5,6,3,3,9,10,6,2,6,5,5,5,5,5,5,5,5,2,3,4,4,3,4,5,4,4,5,5,4,4,4,5,3,5,5,5,0,6,6,4,1,5,0,6,2,5,6,5,4,5,5,2,2,5,5,2,4,0,"Mi relación de pareja a distancia ",5,5,5,6,5,4,5,5,4,5,2,4,5,3,5,6,1,2,5,5,3,6,3,5,1,5,"",6,6,2,6,5,4,"",22,11,37,23,10,11,13,14,12,13,90,49,61,25,"21 - 30","Sí","No"
"2020-03-30 17:26:47","2020-03-30 17:51:31","IP Address","100","1483","True","2020-03-30 17:51:32","R_2YmJlmmya635Scq","anonymous","SME","Yes",73,"Hombres","Licenciatura","Primaria","Retirado-Jubilado","Mexico","yes","Guanajuato","Casada(o)/en unión libre","1","Yes","La vida sigue con cambios menores",1,0,"· If Program A is adopted, 200 people will be saved.","","No",2,4,3,2,3,2,2,3,4,3,4,2,4,8,9,5,3,7,5,8,5,4,4,6,5,5,4,6,4,4,3,5,1,5,2,2,2,2,2,5,5,5,5,5,5,5,4,5,5,2,2,2,4,2,1,2,2,5,3,4,5,4,2,2,2,2,3,2,2,1,3,4,"",5,5,5,5,5,5,5,5,5,5,3,3,5,2,5,5,5,2,4,5,2,5,5,5,1,5,"",5,5,5,2,3,5,"",28,17,33,24,8,9,6,15,15,14,66,50,62,20,"70 o más","Sí","No"
"2020-03-30 16:43:57","2020-03-30 17:58:14","IP Address","100","4456","True","2020-03-30 17:58:15","R_6EecA10PLzODw8V","anonymous","SME","Yes",40,"Hombres","Licenciatura","Secundaria","Empleo de tiempo completo","Mexico","no","Veracruz","Soltera(o)","1","Yes","En aislamiento",1,1,"· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved","","No",2,1,1,1,2,1,1,1,1,1,1,1,2,10,10,7,1,5,3,10,7,1,3,3,6,6,0,6,6,6,6,6,1,6,1,1,4,6,5,4,6,6,3,1,1,6,3,4,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,"",6,6,6,6,6,6,6,6,6,6,5,6,1,6,2,1,1,1,2,2,6,5,1,6,6,6,"",1,6,6,6,6,2,"",12,20,33,19,12,8,15,16,5,13,43,60,57,25,"31 - 40","Sí","Sí"
"2020-03-30 17:46:02","2020-03-30 18:02:30","IP Address","100","987","True","2020-03-30 18:02:30","R_3lGJbVEp7UCR95U","anonymous","SME","Yes",62,"Hombres","Posgrado","Primaria","Empleo de tiempo completo","Mexico","no",NA,"Soltera(o)","1","Yes","La vida sigue con cambios menores",0,NA,"","· If Program C is adopted 400 people will die.","No",1,1,1,1,2,5,1,1,3,2,1,1,2,8,9,9,7,9,10,10,10,5,5,5,6,6,9,6,6,5,5,5,2,2,1,1,2,3,1,5,6,6,6,5,5,5,3,5,1,1,1,1,1,2,1,3,1,5,2,3,4,5,1,1,1,2,1,2,1,1,5,1,"",6,2,5,5,6,5,6,6,5,6,5,4,6,5,5,5,1,1,5,4,5,4,6,2,1,6,"",6,5,5,6,4,4,"",18,17,55,27,11,4,6,17,16,13,47,52,65,26,"61 - 70","No",NA
